9.250801833477225941e-03 1.105536161403830771e-02 2.596174833759448686e-02 3.754540942514066060e-02 2.485788049031752243e-03 3.225407311942765794e-04
9.651894994278658810e-03 1.057648591493485536e-02 2.679923307616265474e-02 3.636492560866585316e-02 2.497090666915078271e-03 3.239544128013436674e-04
6.495901097540101969e-03 1.294866317750870827e-02 2.879042369473161153e-02 3.807366195987514634e-02 2.677402251856717073e-03 3.367626533000652486e-04
6.070246191484120722e-03 1.248839736872501237e-02 2.845723621496075093e-02 3.719521783722778280e-02 2.655210851295667935e-03 3.409468860416344969e-04
6.330646171141715052e-03 1.388289835069275377e-02 2.889418220573626225e-02 3.859607138186179481e-02 2.582347097503082025e-03 3.589685081658378963e-04
6.751812123488737730e-03 1.396274190631217188e-02 2.923466477454540399e-02 3.810398319351113866e-02 2.603058001864296152e-03 3.672941274677574293e-04
6.508470050607526557e-03 1.326865657112102914e-02 2.856217049131995478e-02 3.764760528632400682e-02 2.807820733371067801e-03 3.768793554945811409e-04
6.680036939783701687e-03 1.366187858827718274e-02 2.870899906537896507e-02 3.730000222528817577e-02 2.795518269615915406e-03 3.838622101562152436e-04
6.571368146882530618e-03 1.288811838758689016e-02 2.664305073992241646e-02 3.619609196297883524e-02 2.930192953066824112e-03 3.436646056066028246e-04
6.297893420051123813e-03 1.311898788427794810e-02 2.760581254096204987e-02 3.604242937829522930e-02 2.943005873488317541e-03 3.353496054424040334e-04
6.747561252505610181e-03 1.278192032472986843e-02 2.767698070314491415e-02 3.699039823705336377e-02 3.145333052881434197e-03 3.398854140403321329e-04
7.293962282023920898e-03 1.274353837967051768e-02 2.787892802714758006e-02 3.668851883530634128e-02 3.170561144745310481e-03 3.343298219415090128e-04
7.547096220601427416e-03 1.583803691920233209e-02 3.051712513860023457e-02 3.846957481069575996e-02 3.341728282248583419e-03 3.315261905690549587e-04
7.911745041230220168e-03 1.592935145977267611e-02 3.151743926899933101e-02 3.874665700913750704e-02 3.319311343882326831e-03 3.287274348116781572e-04
7.221679238820806826e-03 1.523973413305042442e-02 3.083031907932291468e-02 3.774013092861299573e-02 3.484839624979464007e-03 3.160441849262238820e-04
7.482084903703311793e-03 1.542083594964977281e-02 3.006060572308489123e-02 3.792556620336401396e-02 3.529416678617025484e-03 3.063004612606491607e-04
7.819584060528650751e-03 1.487726707347818318e-02 2.913331318311671719e-02 3.748915300839483766e-02 3.391643603025875503e-03 2.674314463166193451e-04
8.143660523863321260e-03 1.546403959551945380e-02 2.923693928752025065e-02 3.723851062673867729e-02 3.376707682149279830e-03 2.604968385156416675e-04
7.275252152041337267e-03 1.566870135773103592e-02 2.829373168290050949e-02 3.805913338334081242e-02 3.293243691667619398e-03 2.467841377752619031e-04
7.316318164325035824e-03 1.500772487185636841e-02 2.811490816605406728e-02 3.959066545448460678e-02 3.294922779169060477e-03 2.481998538688500833e-04
7.294263296137051995e-03 1.522287097295880499e-02 3.022546411702050490e-02 3.881908777095566948e-02 3.107590383618021382e-03 2.760443678583975806e-04
7.502958942838382564e-03 1.529588731341931067e-02 3.136409704496059825e-02 3.912077923707370924e-02 3.106018677934581189e-03 2.704522547214132516e-04
7.106921481126462874e-03 1.351164958321200531e-02 2.937926941237281597e-02 3.949837757105179731e-02 3.092994645775484688e-03 3.037265012518268687e-04
6.979932346204644270e-03 1.418277670346572428e-02 2.917360944701102854e-02 3.939133875381040095e-02 3.056680951611375190e-03 2.981448147879828215e-04
7.541631590390865565e-03 1.409230031610460981e-02 2.805637477630163260e-02 3.686493357343160332e-02 2.794487403203416414e-03 2.703893048486098456e-04
6.924756002709687303e-03 1.346759108256461238e-02 2.844195777682994447e-02 3.703796628502451643e-02 2.730595211213421476e-03 2.662295484133555146e-04
6.968675142547424081e-03 1.262034741531211160e-02 2.789144213209371337e-02 3.788336432847502766e-02 2.599127485598768782e-03 2.832114222096350476e-04
6.487717286208787189e-03 1.297403936439903496e-02 2.810088470140455555e-02 3.908256701532915323e-02 2.659266483336333170e-03 2.902032678562210355e-04
7.677864482343980251e-03 1.294244670552097652e-02 3.020229722151699173e-02 3.847720494485720039e-02 2.665770171831276670e-03 2.720173644725792277e-04
6.797255432015589412e-03 1.350384359477589148e-02 2.928273820732675212e-02 4.089651795839627929e-02 2.658643310778106405e-03 2.664222835039970166e-04
6.042397161439635664e-03 1.370483712435431774e-02 2.782095878092476215e-02 3.997825071626246590e-02 2.448188605327180321e-03 2.481649041846458207e-04
6.875793776374984102e-03 1.368745808930446096e-02 2.826157571668160701e-02 3.935736701152518086e-02 2.460619630028760760e-03 2.467590223881533295e-04
6.343650422886786509e-03 1.237353488728829519e-02 2.782615971384544418e-02 3.740090225144506592e-02 2.130819486957794776e-03 2.342785823356738047e-04
6.501348520810730156e-03 1.381153061992910179e-02 2.747105630876245722e-02 3.856741627875194534e-02 2.132252657297213031e-03 2.342828295787650482e-04
7.154132048585572744e-03 1.307589995380378962e-02 2.805826584174099525e-02 3.847544134128112747e-02 2.079527263439817121e-03 2.219092851590140564e-04
6.541685625040126635e-03 1.303173003648381949e-02 2.744381575531555650e-02 3.909379440097587866e-02 2.096354130320091883e-03 2.288961899950033713e-04
6.705696003795940698e-03 1.294806400066987259e-02 3.000048844820006957e-02 3.923774169463613987e-02 1.949606101415801967e-03 2.177083406019077313e-04
6.405184431634075234e-03 1.390022704215839421e-02 2.875076576142850809e-02 3.886230528030008152e-02 1.920159864472437486e-03 2.204834728100618505e-04
6.459701475885593937e-03 1.319553008739842229e-02 2.843691122512589584e-02 3.921981532951868826e-02 1.641422417339668486e-03 2.342896908352288046e-04
5.991097028996017308e-03 1.291655974919951426e-02 2.928190510191558751e-02 3.859348677384445703e-02 1.634442671783829576e-03 2.301049836555732725e-04
6.311893442520071645e-03 1.355118616459733381e-02 2.691689247328322987e-02 3.761196777392097207e-02 1.506152213416190287e-03 2.189499050984647030e-04
6.882941184674821501e-03 1.235861030139890314e-02 2.665309139597484001e-02 3.800331943262807294e-02 1.520244354872452843e-03 2.147868171104199482e-04
6.634080161685639368e-03 1.432615164728411744e-02 2.769341142183984542e-02 3.938714666160468558e-02 1.556280113671257900e-03 2.205311730583486504e-04
6.853559942826514297e-03 1.400862068965517265e-02 2.795303287475433413e-02 3.926629221011256055e-02 1.550774968733249857e-03 2.149589065570841598e-04
6.047317854730389734e-03 1.409598669115553517e-02 2.831199861552289102e-02 3.981348637015781622e-02 1.518458764354180517e-03 2.065550525040613236e-04
6.897619951327334416e-03 1.322729911362164820e-02 2.981898457210475917e-02 3.988842126414968159e-02 1.497298443814329460e-03 2.093147871129071827e-04
6.778890470924402861e-03 1.287863680291850658e-02 2.893405050210646340e-02 3.968460936661093175e-02 1.454511985429778271e-03 1.910528686518500618e-04
6.518373893033958463e-03 1.367408130534830159e-02 2.692699253887455638e-02 4.028310438602607929e-02 1.455965413848406753e-03 1.910605954954326723e-04
6.065010552393015029e-03 1.236296884219394848e-02 2.748643811750330415e-02 3.791747512550582705e-02 1.242852898385965032e-03 1.841263553164392810e-04
6.613684649583523138e-03 1.228435077499103779e-02 2.839239056590876428e-02 3.683910234680482648e-02 1.237363063526805565e-03 1.673997380194100037e-04
6.206835895782115975e-03 1.315218195550232026e-02 2.733046026354621696e-02 3.870686730689494592e-02 1.197810436028127557e-03 1.772982813235107335e-04
6.737739157629030889e-03 1.296728580523382433e-02 2.868495415098343618e-02 3.836853450682988637e-02 1.176940346017669396e-03 1.842895915472507419e-04
6.480172097289132668e-03 1.282632943341071793e-02 2.826315473539762688e-02 4.020442835026433182e-02 1.119581650587222034e-03 1.744983869369111503e-04
6.819282725926256901e-03 1.363298159701040353e-02 2.700770990757324352e-02 4.095617930316283739e-02 1.058140492579754928e-03 1.689116089738131044e-04
6.333758374093533157e-03 1.290049860908434008e-02 2.821870718783918430e-02 3.909909960183818173e-02 1.025399208140693238e-03 1.799680242859175649e-04
6.770028290989850255e-03 1.273373547087478831e-02 2.781249825622597246e-02 3.886942062061615050e-02 9.946487062591723421e-04 1.771674413673420543e-04
6.826757764529885718e-03 1.239059325250630762e-02 2.763636769598321052e-02 3.626610400339384116e-02 8.931163060709580801e-04 1.604818362471252817e-04
6.628865849897357630e-03 1.340007787172935172e-02 2.620704669373104603e-02 3.689417399447082746e-02 8.764058428916926633e-04 1.521150268713288413e-04
6.327328191389805165e-03 1.306111388911392231e-02 2.839755175698590109e-02 3.676554804718817904e-02 8.757692662254763262e-04 1.536437309167502398e-04
6.094162705623865951e-03 1.285179717039770624e-02 3.035208700279775490e-02 3.627444544236804735e-02 8.687988088237553119e-04 1.606300048468358083e-04
6.439413512015071568e-03 1.345699167247391657e-02 2.974056607067294619e-02 3.770918318183278523e-02 8.630573737638937235e-04 1.424463626600601428e-04
6.383133223293758519e-03 1.357899528840702391e-02 2.929454577953543096e-02 3.804185413891239542e-02 8.699829354872044580e-04 1.424370135147589786e-04
6.474339202898449740e-03 1.255929693616795670e-02 2.902496926119401896e-02 3.615804700769412183e-02 7.578284516434270800e-04 1.451457807935845523e-04
6.125567860656939111e-03 1.325601356585090138e-02 2.906888298057934070e-02 3.585320409487721682e-02 7.578453744216718819e-04 1.353793762779045384e-04
6.982776190994703994e-03 1.319635812344520896e-02 2.606605298645603766e-02 3.415725066798448728e-02 7.161463786445987183e-04 1.130757439965155971e-04
6.300643885876393811e-03 1.305362737268874092e-02 2.644930166583830955e-02 3.450625178004009669e-02 7.050354891131352083e-04 1.144810101134199659e-04
6.715994601497162278e-03 1.357589339354023893e-02 2.782659964177636516e-02 3.350452809205397425e-02 6.510616776154936431e-04 1.061817328299946637e-04
6.697535390782682375e-03 1.440493899585856309e-02 2.741449991968544775e-02 3.440815157800638374e-02 6.439132044110149966e-04 9.637746443462045717e-05
7.565896063555202673e-03 1.389851056459993038e-02 2.860291406415857440e-02 3.413382571482843214e-02 6.452730259114830558e-04 9.916533515089891258e-05
6.426837490629854800e-03 1.362143358678673428e-02 2.813905085493410493e-02 3.241895609956293306e-02 4.690307117401458243e-04 7.817178529002429953e-05
6.330280095700992898e-03 1.415274749510746742e-02 2.828874452469158293e-02 3.245681869575291895e-02 4.564501855114056709e-04 7.956471123593310344e-05
6.491801813627058257e-03 1.315815196597284846e-02 2.558599368274652383e-02 3.135027802059391078e-02 4.370690401517034673e-04 6.144101522899345091e-05
6.866301916196764291e-03 1.335975400289901235e-02 2.557721901506201587e-02 3.106383691799817492e-02 4.594291906505461537e-04 6.004697628563368972e-05
6.393531283583508279e-03 1.387710724502387583e-02 2.702332555861295879e-02 3.182930459342032253e-02 4.290304052590463227e-04 6.288719295328041117e-05
6.812969658177590003e-03 1.400467055273797549e-02 2.661600146461378519e-02 3.119152201043397590e-02 4.444152515488151230e-04 5.031116055269604974e-05
6.981729557199594510e-03 1.500876209854356234e-02 2.762506603016845128e-02 3.053039344198149249e-02 4.485859062972517527e-04 5.030869977165439996e-05
6.875439054672519666e-03 1.269784519298853241e-02 2.626995909372132482e-02 3.019020232477266988e-02 4.385309492519136906e-04 5.027743367219392661e-05
6.480039662311726234e-03 1.326173634338623925e-02 2.621343630637739189e-02 2.948976670460655425e-02 4.343302446075316282e-04 5.446585060994769988e-05
6.374222604672474118e-03 1.348882171175047433e-02 2.599419991841889210e-02 2.689941496286941958e-02 3.897453663606443935e-04 5.168666148868760293e-05
7.296965395646968187e-03 1.267573559921595684e-02 2.617155901907996379e-02 2.673039228698323791e-02 3.702270399859174002e-04 5.029499411129443958e-05
6.523967120100558278e-03 1.416648839709791149e-02 2.601756968941945636e-02 2.813862800943500372e-02 3.733174498643053842e-04 4.893674436423478801e-05
7.295403015451884347e-03 1.449714977452605698e-02 2.759085355795924330e-02 2.877902994484065821e-02 3.564529160644243442e-04 4.193563718404991886e-05
7.217193779486283031e-03 1.365857067971343666e-02 2.743456229250392994e-02 2.896522802725843074e-02 3.522627992311724507e-04 4.333391577843788439e-05
6.682818324586847075e-03 1.331813177293786864e-02 2.648117409698819147e-02 2.790632038406295340e-02 3.031928865639443621e-04 3.912166278244443317e-05
6.957707477300130450e-03 1.360664922116987252e-02 2.638340321311960848e-02 2.834357662489713631e-02 3.031772133682988468e-04 4.191390046566343579e-05
6.207950984858860537e-03 1.309511497706607880e-02 2.614411055239862849e-02 2.597780119463225998e-02 2.962822171972261131e-04 4.052917122037527121e-05
6.844184050828932761e-03 1.317543864553080528e-02 2.559895345619414564e-02 2.656890725061425776e-02 2.907066127368629891e-04 3.773595453795818038e-05
6.565787964493830300e-03 1.304625145820919284e-02 2.605473634738529609e-02 2.922013433708481323e-02 3.762669285148786372e-04 3.217152176893014592e-05
6.398807234358587503e-03 1.438787541417416160e-02 2.735472609608420938e-02 2.993522868567800171e-02 5.174991643087820071e-04 5.035127004085446391e-05
6.502878047961872451e-03 1.373156119418013354e-02 2.821270144937264648e-02 2.985170641113852122e-02 5.118394334524828263e-04 5.454026749903505804e-05
6.322895338192440449e-03 1.380442910153110818e-02 2.792751871082257628e-02 2.935170755910243914e-02 4.696049588047435932e-04 6.289352126849243681e-05
6.638630681095555354e-03 1.319759779401796437e-02 2.775087385343859986e-02 3.020926361513272262e-02 4.695957702838119471e-04 6.848271649972257561e-05
6.287030849371297130e-03 1.267052714873294697e-02 2.577305174742269486e-02 2.867540354713245948e-02 4.711428499528857116e-04 6.850444999314956110e-05
6.714384190855181810e-03 1.308340126485463099e-02 2.450288808008042885e-02 2.907375895053140522e-02 4.474391797321237659e-04 6.571762952315567151e-05
7.212618303593294235e-03 1.284528975721436692e-02 2.781210247683607584e-02 2.939484816976661863e-02 4.883980962270197557e-04 6.017512360390214369e-05
6.841983755535500748e-03 1.383787716610349744e-02 2.891262828719541600e-02 3.019007842396513250e-02 5.093010402893501792e-04 6.576139805933916226e-05
6.991265465219258929e-03 1.375168065992397361e-02 2.916688236010123864e-02 2.975590032305047011e-02 5.008751323891324440e-04 5.456460939434682795e-05
6.300106539751071724e-03 1.311473576184311006e-02 2.790586471968301008e-02 3.025477261732655021e-02 4.865594930833051584e-04 5.872269744108854939e-05
6.723889873058440034e-03 1.323944961696618162e-02 2.648589017786359689e-02 3.067766015902999299e-02 4.977552079036815826e-04 6.152030659483705014e-05
6.715746684441037569e-03 1.304122189940508034e-02 2.695530902086623604e-02 2.842966790555710374e-02 4.504208357404736662e-04 4.616114155104233187e-05
6.078266246247422330e-03 1.260558277213705974e-02 2.618061054051104911e-02 3.035915628908206210e-02 4.532470112276558959e-04 5.036077902529509728e-05
6.144434100279292515e-03 1.333324000251993185e-02 2.831843540224414021e-02 2.975619658269226808e-02 4.185886981051511720e-04 2.519931961837030426e-05
6.572630647829604510e-03 1.311446958478777562e-02 2.732344452873286533e-02 3.221232844118363664e-02 4.128888503214934286e-04 2.239397154286066141e-05
7.154653603918824205e-03 1.395241427571728560e-02 2.705388383484954445e-02 3.269559132260321799e-02 3.988803358992302540e-04 2.099370188943317162e-05
6.699598080073416832e-03 1.279065050033644825e-02 2.689212234145986480e-02 3.095748714010120028e-02 4.001012843810810584e-04 8.393733238763938454e-06
6.688616897573207258e-03 1.308618100964532155e-02 2.693497628899302679e-02 2.804041715700198931e-02 3.666145663523389655e-04 1.399292237986026643e-05
6.970089207626377521e-03 1.229875808990729333e-02 2.697358754591569138e-02 2.847087633374147109e-02 3.484344936155326223e-04 1.819135910442539763e-05
6.372798191923307806e-03 1.357317795524337969e-02 2.686909507946043385e-02 3.076334947887566368e-02 3.752823369447256499e-04 0.000000000000000000e+00
7.229485774124768532e-03 1.367218397949312471e-02 2.874434583933573734e-02 3.003932537865901600e-02 3.177949788393343348e-04 0.000000000000000000e+00
7.028718214333209806e-03 1.346809359492129321e-02 2.884000251975558232e-02 3.047924351337920335e-02 3.275682258820894325e-04 0.000000000000000000e+00
6.711972833090571432e-03 1.255644031773082980e-02 2.994992255415961785e-02 2.845697383352012791e-02 3.134212871820487916e-04 0.000000000000000000e+00
6.960680201866721595e-03 1.305529788213434690e-02 2.897321922015197448e-02 2.876474859702068954e-02 3.176028956429639816e-04 0.000000000000000000e+00
6.745900675709719067e-03 1.327486886081051531e-02 2.683524887055148411e-02 2.730970122098003161e-02 2.365263929865026114e-04 0.000000000000000000e+00
6.350534973433291999e-03 1.300340972078361905e-02 2.787404748974004268e-02 2.661289871057685372e-02 2.365528786665696060e-04 0.000000000000000000e+00
6.657729928408041668e-03 1.379591459391769567e-02 2.953465927634832053e-02 2.659029817609296492e-02 2.325232838450946686e-04 0.000000000000000000e+00
6.982645618831015942e-03 1.381124169532921796e-02 3.169779401055379531e-02 2.658474965548920585e-02 2.828909777384406633e-04 0.000000000000000000e+00
6.884103127113647656e-03 1.436475384010004082e-02 2.933725803763851184e-02 2.860627719297754307e-02 2.786689426964230752e-04 1.400346445710668886e-06
6.372466689060575333e-03 1.434889709998880304e-02 2.943119471503750917e-02 2.720719964169745694e-02 2.421341395140521897e-04 5.598477214197738558e-06
6.517890258154360877e-03 1.364600172149560246e-02 2.911147033919061697e-02 2.814995206404523331e-02 2.183360275439296392e-04 6.997949600766975506e-06
6.936082751359494251e-03 1.223405148998370218e-02 2.857178859648631594e-02 2.592000403228064687e-02 1.736120834010047072e-04 9.800682127476071582e-06
6.837326791455231555e-03 1.350662589194699323e-02 2.939644453405921426e-02 2.537778225851620301e-02 1.722283832375575384e-04 1.120184606423138512e-05
6.843056742856341683e-03 1.331894558347464230e-02 2.903008814832462245e-02 2.825651302605210538e-02 1.765769300839441181e-04 1.821825469120058141e-05
6.892328903784826141e-03 1.424143748283573235e-02 3.073314539044854146e-02 2.880794516402033351e-02 1.457211233977682367e-04 1.261048183249917342e-05
6.789882150848595456e-03 1.419766319326224054e-02 3.077584842001431994e-02 2.929905605786111561e-02 1.303052084252825601e-04 1.681357528068162219e-05
6.897662497724121183e-03 1.329813307936863684e-02 2.987073010181930111e-02 2.816207055923586333e-02 1.022394644332712412e-04 1.680648730409938369e-05
7.055982879647732832e-03 1.430384143506198760e-02 3.012588164772186244e-02 2.823093428048022158e-02 1.078425330950526955e-04 1.960773329000957884e-05
6.482259963006557942e-03 1.209293201053752639e-02 2.970685499691721326e-02 2.810660837397006839e-02 7.006333725688021561e-05 2.242026792220166900e-05
6.648056592562697105e-03 1.244268433502617767e-02 2.963458110516934210e-02 2.737138308725434177e-02 7.146941109205260040e-05 1.961905402526934155e-05
6.750435840003590933e-03 1.310254968155278275e-02 3.022057781935536327e-02 2.818128139064868948e-02 9.116524612512640904e-05 2.103813372118301591e-05
6.662440997220593804e-03 1.389422551051602665e-02 3.063376627747503231e-02 3.150180479089947916e-02 9.255337946044184813e-05 1.823021110584460399e-05
7.183863721137638721e-03 1.207220042460939620e-02 3.250757930576083504e-02 3.049811674234286646e-02 8.974571113660139007e-05 1.963187431113155238e-05
6.635633097427745715e-03 1.313530159611225358e-02 3.114710668735571134e-02 3.067473483399002845e-02 8.970860123265224893e-05 1.962375651964267818e-05
6.296298891980348610e-03 1.328221912297546450e-02 3.080588981476939034e-02 3.105398529648811801e-02 9.251017962393210910e-05 2.102504082362093173e-05
6.871044836407701542e-03 1.277854449979803388e-02 3.000875185135317216e-02 3.087131412414164527e-02 1.612921323100399316e-04 1.823302365243929712e-05
6.365352731434855728e-03 1.328195791404950324e-02 2.963437795439052141e-02 3.005938938621616555e-02 1.627106471675723181e-04 1.963749189953459211e-05
6.471855850290952547e-03 1.302654022447933928e-02 3.037139467791637182e-02 3.291521307286804365e-02 2.190042326779584900e-04 1.825035272316320750e-05
6.704230571628302243e-03 1.318105633743504174e-02 3.226060029253803585e-02 3.436900781317993314e-02 2.512682730991344735e-04 1.122986695415126063e-05
7.034751278311996391e-03 1.313471717127766628e-02 3.216588089486752122e-02 3.487058275306928468e-02 2.540482804019296393e-04 1.403581659679169374e-05
6.480414948587399047e-03 1.312497983200587061e-02 3.087562064809761322e-02 3.635430009694667203e-02 2.848071518863914161e-04 1.823888164789698587e-05
6.469218250182389232e-03 1.265082215612548487e-02 3.171474269038666860e-02 3.504124810595431877e-02 3.002413154498007487e-04 2.104495201750939884e-05
6.653011544147273588e-03 1.340008339077563247e-02 2.899163144084940594e-02 3.426462392023686687e-02 3.790489801476606187e-04 2.246216178652803857e-05
5.997776105488975863e-03 1.339812204463513602e-02 2.955926454236069631e-02 3.460374243258117904e-02 3.889007446677074549e-04 3.088742376422225753e-05
6.978090538125161779e-03 1.348123250559258961e-02 2.921355261530851968e-02 3.672420382881617235e-02 3.667502276380723431e-04 4.075002529311914923e-05
7.405804655920217652e-03 1.408521944139635475e-02 3.036646860717201121e-02 3.687447224333639112e-02 3.512523551470412555e-04 4.215028261764495229e-05
6.813845734532569982e-03 1.350405880419114704e-02 2.865748975113306674e-02 3.810695911411576126e-02 3.413947450497761783e-04 4.074258274256588287e-05
6.747240371666926237e-03 1.310691813301542025e-02 2.866839946471425038e-02 3.868464620167579027e-02 3.538615137690042474e-04 7.442325487998899714e-05
6.508442017996158083e-03 1.331597748795201007e-02 2.908929554364798539e-02 3.839910580887226366e-02 3.566654309754097528e-04 7.582650894752805833e-05
6.327051234505467331e-03 1.287465021408583724e-02 2.814442084443095904e-02 3.672190193632491467e-02 3.778811683130485531e-04 7.585718620410640317e-05
6.667762506269467142e-03 1.320065244604043571e-02 2.887396861121999114e-02 3.663616579772206033e-02 3.807340158447167374e-04 7.727074122309749143e-05
6.000804231494942347e-03 1.323326368951040222e-02 3.050736884137236760e-02 3.857499177490516379e-02 4.583557121526127850e-04 9.841993819227881006e-05
6.588836098835353788e-03 1.331827902863176941e-02 3.018547447072073703e-02 4.030916629991718181e-02 4.485357907657869583e-04 9.280050843430075701e-05
6.719231991361590030e-03 1.394883879185987267e-02 3.071668995925437573e-02 4.032382789542799523e-02 4.766310201028623383e-04 9.420141105277809351e-05
7.098607542990775440e-03 1.301950114398466377e-02 2.952295558416297844e-02 3.982443911022165439e-02 5.129660964544907782e-04 1.096201521190418612e-04
6.630977261004428712e-03 1.330974028438150492e-02 3.004740628720086598e-02 4.049562268362030815e-02 5.087778229087755975e-04 1.082206971380544685e-04
6.664004813829637643e-03 1.325209058547640630e-02 2.876909926274174439e-02 3.777956484329747511e-02 5.061269478857952173e-04 1.138785632743039320e-04
6.727809827242216961e-03 1.431048033890726899e-02 2.730070708789177070e-02 3.819736877255784646e-02 5.160096565512839331e-04 1.138876898655422304e-04
6.334297809101348438e-03 1.321040958321136570e-02 3.188962194051023213e-02 3.884172840062146553e-02 5.812186170092995463e-04 1.097701020017563262e-04
6.456641730250541403e-03 1.316654027275758650e-02 3.071864434442363526e-02 4.086439363987725421e-02 6.232931546090629896e-04 1.013027249026016499e-04
6.924543299498455567e-03 1.410232060832436463e-02 3.054424209171291774e-02 4.166684252361758933e-02 6.218301784596337633e-04 9.988674812360633039e-05
6.066691417192615447e-03 1.406139255459178464e-02 2.943625052032355568e-02 4.092274460832292376e-02 6.370447872017280869e-04 1.082835510254592901e-04
6.439292198176635798e-03 1.269155101300374275e-02 2.857251340523103006e-02 4.193204078734023149e-02 6.693826351456820837e-04 1.040636869764295690e-04
6.712882206641983783e-03 1.298827355698353551e-02 2.681776747431323729e-02 4.057411179509110011e-02 6.259917397224817317e-04 1.012840567640869218e-04
6.757555292925882494e-03 1.170015195002532468e-02 2.801086161292137833e-02 4.008526084754347740e-02 5.993584332264055179e-04 9.989307220440091966e-05
6.344906051457667104e-03 1.312491551390077872e-02 2.824088676609741791e-02 4.140945343126210820e-02 5.843621862749515724e-04 1.098319289866174085e-04
1.327577586389019904e-02 2.376851193284649014e-02 4.940318162292346021e-02 5.123835411927916972e-02 5.788610099786623865e-04 1.070399921128426879e-04
6.727436055565411480e-03 1.237071016831262082e-02 3.025093420967410462e-02 4.363118218707848217e-02 5.519369890710844155e-04 1.041921867123985884e-04
6.745979793031312531e-03 1.365666735646844064e-02 3.048923838845412487e-02 4.221586853785955912e-02 5.673267647311392489e-04 1.055819041062914105e-04
6.278599852533109371e-03 1.273590481068515891e-02 2.970866846403665343e-02 4.266267793118586754e-02 6.022502772039827791e-04 1.083487648240810073e-04
6.521775836644641208e-03 1.234001598433085399e-02 2.924457151862399837e-02 4.272290824768958800e-02 5.923770501029976482e-04 1.097515674775149979e-04
6.420200052363832927e-03 1.313600238734033941e-02 2.739107055885723133e-02 3.954454726398973219e-02 5.714977463845025097e-04 1.140180232934598717e-04
6.993715791607540977e-03 1.224181814086537298e-02 2.865199225172871886e-02 3.913552717525958791e-02 6.039259409419554846e-04 1.112124693109894761e-04
6.451049369758258233e-03 1.258933766502725454e-02 2.940376750299729391e-02 4.089703257364325772e-02 6.227044816407840792e-04 1.155243608473852709e-04
6.354251642454291152e-03 1.298887935516321659e-02 2.797843217646503455e-02 4.101239713086517885e-02 6.269716143885053876e-04 1.098961481400076862e-04
6.726931105295627482e-03 1.315526309117695872e-02 3.128811716353372546e-02 4.085314838967748358e-02 5.957897524162584189e-04 1.154958858111895814e-04
6.360330466771639546e-03 1.386991462284479712e-02 3.023973769974620807e-02 4.090131910662426346e-02 5.675848490055293918e-04 1.168971277108162222e-04
6.717588200018581590e-03 1.355764709857061254e-02 2.949432270888292795e-02 3.930464797416571843e-02 5.673067989537905562e-04 1.182475709978124222e-04
6.702358143273639754e-03 1.317384320620767005e-02 2.941379354034014473e-02 3.944410267094813904e-02 5.588817859440526822e-04 1.140287774848067193e-04
6.234710734490329746e-03 1.286798102124195667e-02 2.910329734091770051e-02 3.816735839517108875e-02 5.647433938402128669e-04 1.140753488804419866e-04
6.556591474457904023e-03 1.208712994087510553e-02 3.090279979986328834e-02 4.011331684319570379e-02 5.412147734720196540e-04 1.254377990599212021e-04
6.299833770039162985e-03 1.339559913222325600e-02 3.069478488716084752e-02 4.061364212661651429e-02 5.649001211506494242e-04 1.169244639788127209e-04
6.508273336215259809e-03 1.287996023504132080e-02 3.015321618816823451e-02 3.942560474701235079e-02 4.548187554300149376e-04 1.196891461657934025e-04
